Customer_ID,Age,Gender,City,Marital_Status,Education,Occupation,Income,Preferred_Language,Preferred_Channel,Preferred_Time
HL02667,41,Male,Birmingham,Separated,Associate Degree,Teacher,122292.12,English,Mail,Morning
HL02668,31,Female,Liverpool,Single,Bachelor's Degree,Entrepreneur,19583.58,English,Email,Evening
HL02669,36,Male,Leeds,Single,Bachelor's Degree,Engineer,23046.144,English,Email,Evening
HL02670,54,Male,London,Married,Associate Degree,Lawyer,60275.916,English,Phone,Anytime
HL02671,33,Female,Sheffield,Widowed,Doctorate,Nurse,53543.16,English,Email,Anytime
HL02672,41,Female,London,Widowed,Associate Degree,Manager,62233.356,English,Email,Afternoon
HL02673,78,Male,London,Married,Doctorate,Artist,57655.26,English,In-Person Meeting,Afternoon
HL02674,24,Male,Liverpool,Single,Bachelor's Degree,Artist,31697.04,English,Text,Afternoon
HL02675,29,Female,Bristol,Single,High School Diploma,Doctor,92044.008,English,Phone,Evening
HL02676,40,Female,London,Married,Bachelor's Degree,Engineer,75176.364,English,In-Person Meeting,Anytime
HL02677,20,Female,Glasgow,Married,Associate Degree,Salesperson,13150.404,English,Text,Morning
HL02678,46,Male,London,Married,Master's Degree,Artist,82082.04,French,Text,Evening
HL02679,40,Female,Manchester,Divorced,Doctorate,Lawyer,81629.4,Urdu,Phone,Afternoon
HL02680,41,Male,London,Divorced,Doctorate,Artist,89258.424,English,Email,Anytime
HL02681,21,Male,Edinburgh,Single,Associate Degree,Manager,20809.98,English,Text,Anytime
HL02682,53,Male,Liverpool,Divorced,Bachelor's Degree,Nurse,107004.324,English,Mail,Weekends
HL02683,29,Female,Manchester,Single,Bachelor's Degree,Manager,54298.644,English,Text,Anytime
HL02684,31,Male,Coventry,Single,Bachelor's Degree,Teacher,15473.22,French,Text,Anytime
HL02685,28,Male,Leeds,Single,Master's Degree,Salesperson,26909.484,English,Phone,Anytime
HL02686,31,Female,Leicester,Single,Associate Degree,Engineer,127265.28,French,Text,Anytime
HL02687,23,Female,Stoke-on-Trent,Married,Bachelor's Degree,Entrepreneur,21692.172,English,Mail,Anytime
HL02688,29,Male,London,Single,Master's Degree,Entrepreneur,22178.832,English,Text,Anytime
HL02689,30,Male,Manchester,Single,Doctorate,Lawyer,27620.844,Panjabi,Text,Afternoon
HL02690,61,Female,Sheffield,Married,High School Diploma,Doctor,72637.692,English,Phone,Afternoon
HL02691,19,Male,London,Married,High School Diploma,Entrepreneur,23006.88,French,Mail,Anytime
HL02692,44,Male,Birmingham,Single,Master's Degree,Teacher,104998.668,English,In-Person Meeting,Morning
HL02693,37,Female,Bradford,Separated,Master's Degree,Doctor,91004.304,English,In-Person Meeting,Afternoon
HL02694,25,Male,Manchester,Single,Master's Degree,Doctor,24170.652,Arabic,Email,Morning
HL02695,50,Female,Sheffield,Divorced,Bachelor's Degree,Artist,58028.136,English,Email,Afternoon
HL02696,22,Female,Belfast,Single,Master's Degree,Teacher,17465.868,English,Phone,Evening
HL02697,31,Male,Glasgow,Single,Bachelor's Degree,Teacher,21885.996,English,Text,Evening
HL02698,39,Male,London,Divorced,Bachelor's Degree,Lawyer,97078.224,French,Email,Afternoon
HL02699,46,Male,Birmingham,Divorced,Associate Degree,Salesperson,59913.276,English,Email,Afternoon
HL02700,49,Male,Nottingham,Married,Master's Degree,Manager,49363.2,English,Phone,Afternoon
HL02701,44,Female,Bristol,Separated,Master's Degree,Doctor,62294.592,English,In-Person Meeting,Anytime
HL02702,45,Female,Bristol,Married,Doctorate,Manager,62850.072,English,Phone,Evening
HL02703,55,Male,Birmingham,Married,Bachelor's Degree,Doctor,50296.02,English,Email,Anytime
HL02704,28,Male,Manchester,Single,Master's Degree,Manager,26797.704,English,Email,Morning
HL02705,23,Male,London,Single,Associate Degree,Lawyer,21281.184,English,Text,Evening
HL02706,20,Female,Portsmouth,Single,High School Diploma,Doctor,15832.368,English,Email,Evening
HL02707,39,Male,Kingston upon Hull,Divorced,Doctorate,Manager,94956.432,English,Mail,Morning
HL02708,40,Male,London,Married,Bachelor's Degree,Lawyer,45919.824,English,Text,Afternoon
HL02709,26,Female,Birmingham,Single,High School Diploma,Manager,141390.12,English,Phone,Morning
HL02710,55,Female,London,Divorced,Doctorate,Salesperson,58006.536,English,Email,Afternoon
HL02711,62,Female,London,Married,Associate Degree,Nurse,30075.048,English,Email,Afternoon
HL02712,58,Male,Birmingham,Divorced,Master's Degree,Doctor,79246.704,English,Email,Afternoon
HL02713,36,Male,London,Single,Bachelor's Degree,Manager,70069.74,English,Email,Evening
HL02714,32,Male,London,Married,High School Diploma,Salesperson,65443.056,English,Phone,Afternoon
HL02715,19,Male,Glasgow,Single,Bachelor's Degree,Entrepreneur,21403.464,Urdu,Text,Evening
HL02716,62,Male,Glasgow,Widowed,Bachelor's Degree,Entrepreneur,78133.296,Urdu,In-Person Meeting,Afternoon
HL02717,33,Female,Portsmouth,Single,High School Diploma,Lawyer,113140.404,English,Email,Afternoon
HL02718,39,Female,Glasgow,Single,Associate Degree,Manager,110704.032,Panjabi,Email,Afternoon
HL02719,20,Male,London,Married,Bachelor's Degree,Engineer,27870.192,English,Text,Anytime
HL02720,53,Female,Kingston upon Hull,Widowed,High School Diploma,Engineer,63701.616,Romanian,Email,Afternoon
HL02721,34,Male,Bradford,Single,Bachelor's Degree,Doctor,87079.848,English,Email,Weekends
HL02722,34,Male,Liverpool,Single,Master's Degree,Nurse,75995.28,Chinese,In-Person Meeting,Morning
HL02723,48,Male,Portsmouth,Married,Bachelor's Degree,Salesperson,55522.704,Panjabi,Email,Afternoon
HL02724,40,Female,Leicester,Married,Associate Degree,Salesperson,76325.364,Panjabi,Phone,Anytime
HL02725,28,Female,London,Single,Associate Degree,Artist,24445.344,English,Text,Evening
HL02726,28,Male,Sheffield,Single,Associate Degree,Doctor,21492.6,English,Phone,Evening
HL02727,20,Female,Manchester,Single,Bachelor's Degree,Doctor,22067.82,English,Text,Anytime
HL02728,36,Female,Portsmouth,Divorced,Master's Degree,Lawyer,110662.188,Spanish,In-Person Meeting,Evening
HL02729,24,Male,Manchester,Single,Bachelor's Degree,Entrepreneur,22335.48,Arabic,In-Person Meeting,Afternoon
HL02730,38,Male,Portsmouth,Married,Associate Degree,Salesperson,59169.18,Panjabi,Phone,Evening
HL02731,41,Male,London,Married,Associate Degree,Artist,41976.24,English,Email,Afternoon
HL02732,34,Male,Kingston upon Hull,Separated,Bachelor's Degree,Doctor,89401.68,English,Text,Morning
HL02733,39,Male,Leeds,Divorced,Master's Degree,Artist,102749.808,Chinese,Email,Afternoon
HL02734,32,Female,Liverpool,Single,Associate Degree,Salesperson,20593.2,English,Email,Evening
HL02735,68,Male,Manchester,Married,Master's Degree,Engineer,63136.92,English,Mail,Afternoon
HL02736,39,Male,Edinburgh,Single,Master's Degree,Lawyer,125128.32,English,Email,Morning
HL02737,43,Male,Portsmouth,Single,Bachelor's Degree,Entrepreneur,18206.22,English,Text,Afternoon
HL02738,24,Male,Liverpool,Single,Bachelor's Degree,Teacher,25648.032,English,Text,Evening
HL02739,63,Female,Stoke-on-Trent,Married,Associate Degree,Engineer,39186.492,English,Email,Afternoon
HL02740,42,Male,Leeds,Single,High School Diploma,Manager,118618.188,French,Phone,Afternoon
HL02741,22,Male,London,Single,Associate Degree,Engineer,116497.776,English,Phone,Morning
HL02742,42,Female,Leeds,Married,Associate Degree,Teacher,65708.76,English,Email,Weekends
HL02743,41,Male,Kingston upon Hull,Divorced,Bachelor's Degree,Artist,85067.172,English,Phone,Morning
HL02744,46,Male,Southampton,Single,Master's Degree,Nurse,84902.124,English,Phone,Morning
HL02745,20,Female,Birmingham,Divorced,Associate Degree,Teacher,26817.972,English,Mail,Afternoon
HL02746,35,Male,Southampton,Divorced,Doctorate,Lawyer,72811.62,Spanish,Email,Morning
HL02747,40,Female,Manchester,Married,Master's Degree,Manager,84880.344,English,Phone,Weekends
HL02748,20,Female,Nottingham,Divorced,Master's Degree,Engineer,27202.452,English,Text,Evening
HL02749,59,Male,London,Married,Doctorate,Teacher,51710.028,Panjabi,Email,Afternoon
HL02750,44,Male,Leicester,Widowed,Associate Degree,Salesperson,60363.396,English,Email,Afternoon
HL02751,44,Male,Edinburgh,Married,Bachelor's Degree,Teacher,38522.112,English,Phone,Afternoon
HL02752,50,Male,Glasgow,Widowed,Associate Degree,Salesperson,37792.536,English,Phone,Evening
HL02753,32,Female,London,Married,Associate Degree,Manager,56995.08,English,Phone,Afternoon
HL02754,20,Female,London,Married,High School Diploma,Teacher,22232.868,English,Text,Evening
HL02755,54,Female,Leicester,Married,Bachelor's Degree,Entrepreneur,79520.424,English,Email,Afternoon
HL02756,42,Female,Liverpool,Divorced,Bachelor's Degree,Manager,127697.64,English,Text,Evening
HL02757,24,Female,Leicester,Single,High School Diploma,Nurse,27104.76,English,Text,Evening
HL02758,34,Female,Leeds,Married,Bachelor's Degree,Teacher,17618.088,Portuguese,Phone,Anytime
HL02759,24,Female,Southampton,Single,High School Diploma,Artist,18178.116,English,Email,Afternoon
HL02760,54,Female,Liverpool,Single,Doctorate,Lawyer,114229.332,English,Phone,Morning
HL02761,28,Male,London,Single,Master's Degree,Engineer,13351.992,Arabic,Text,Anytime
HL02762,28,Female,Birmingham,Single,Bachelor's Degree,Artist,19667.736,English,Text,Evening
HL02763,40,Male,Liverpool,Separated,Bachelor's Degree,Manager,80948.508,Spanish,Text,Afternoon
HL02764,33,Male,Edinburgh,Single,Associate Degree,Teacher,30277.5,English,Text,Evening
HL02765,38,Female,Coventry,Married,Associate Degree,Entrepreneur,29209.464,English,In-Person Meeting,Evening
HL02766,38,Male,London,Married,Associate Degree,Nurse,21010.764,Spanish,Phone,Morning
HL02767,34,Female,Manchester,Married,Bachelor's Degree,Entrepreneur,20895.42,Spanish,Text,Evening
HL02768,42,Male,Edinburgh,Married,Bachelor's Degree,Doctor,100383.036,English,Email,Morning
HL02769,22,Female,Southampton,Single,Master's Degree,Teacher,25236.252,English,In-Person Meeting,Evening
HL02770,65,Female,Coventry,Married,Bachelor's Degree,Engineer,45952.284,English,Phone,Afternoon
HL02771,20,Male,Portsmouth,Single,Associate Degree,Nurse,13850.376,Panjabi,Text,Evening
HL02772,45,Male,Liverpool,Single,Bachelor's Degree,Artist,105625.512,English,Phone,Morning
HL02773,24,Female,Manchester,Single,Bachelor's Degree,Artist,19502.556,English,Text,Evening
HL02774,26,Female,Liverpool,Divorced,Associate Degree,Engineer,83077.644,English,Email,Morning
HL02775,30,Female,Manchester,Married,Bachelor's Degree,Lawyer,25133.328,Chinese,Text,Anytime
HL02776,28,Female,Leicester,Single,Associate Degree,Doctor,27429.852,French,Text,Anytime
HL02777,47,Female,Manchester,Single,Doctorate,Doctor,89558.988,English,In-Person Meeting,Afternoon
HL02778,25,Male,Birmingham,Married,Associate Degree,Nurse,24736.452,English,Email,Evening
HL02779,36,Female,Manchester,Divorced,Master's Degree,Engineer,101709.72,English,Email,Morning
HL02780,20,Female,Manchester,Divorced,Associate Degree,Nurse,22596.288,English,Email,Evening
HL02781,33,Female,Birmingham,Separated,Doctorate,Manager,85922.052,English,Email,Afternoon
HL02782,28,Male,London,Married,Master's Degree,Salesperson,15694.488,English,Text,Evening
HL02783,32,Male,Coventry,Divorced,Master's Degree,Engineer,91988.22,English,Email,Morning
HL02784,47,Female,Manchester,Divorced,Doctorate,Doctor,54198.072,English,Email,Morning
HL02785,39,Male,Southampton,Married,Bachelor's Degree,Nurse,15717.42,Panjabi,Mail,Morning
HL02786,50,Female,Belfast,Widowed,High School Diploma,Teacher,76673.892,English,In-Person Meeting,Afternoon
HL02787,31,Female,Sheffield,Single,Master's Degree,Teacher,20385.456,English,Text,Anytime
HL02788,45,Female,Manchester,Married,High School Diploma,Engineer,53388.204,English,Email,Afternoon
HL02789,49,Female,Glasgow,Married,Associate Degree,Manager,55453.056,French,Text,Afternoon
HL02790,40,Male,Coventry,Divorced,Bachelor's Degree,Doctor,114687.732,Romanian,Email,Afternoon
HL02791,29,Female,Edinburgh,Separated,Master's Degree,Nurse,89553.372,English,Email,Afternoon
HL02792,20,Male,Manchester,Married,Bachelor's Degree,Entrepreneur,15306.12,Spanish,Email,Anytime
HL02793,47,Male,Bristol,Single,Bachelor's Degree,Lawyer,66529.26,English,Phone,Afternoon
HL02794,26,Female,Liverpool,Single,High School Diploma,Manager,18230.1,Portuguese,Text,Anytime
HL02795,20,Female,London,Separated,Master's Degree,Doctor,28723.26,English,Text,Weekends
HL02796,26,Male,Bristol,Divorced,Master's Degree,Doctor,79095.972,English,Email,Evening
HL02797,51,Male,Glasgow,Married,Bachelor's Degree,Entrepreneur,65119.176,English,Email,Afternoon
HL02798,44,Female,Leeds,Widowed,Bachelor's Degree,Doctor,80242.812,English,Text,Weekends
HL02799,39,Male,Glasgow,Married,Associate Degree,Entrepreneur,22441.764,English,Text,Anytime
HL02800,24,Male,Birmingham,Single,Bachelor's Degree,Entrepreneur,22221.18,English,Phone,Afternoon
HL02801,44,Male,Leeds,Divorced,Associate Degree,Lawyer,121629.12,Panjabi,Email,Morning
HL02802,24,Female,Manchester,Single,Bachelor's Degree,Nurse,21543.852,English,Text,Weekends
HL02803,58,Male,Leeds,Single,High School Diploma,Doctor,93559.836,English,Email,Morning
HL02804,23,Male,Edinburgh,Single,Master's Degree,Doctor,78116.7,English,Email,Weekends
HL02805,23,Male,Coventry,Single,Master's Degree,Manager,29402.976,English,Text,Evening
HL02806,52,Female,Birmingham,Widowed,Doctorate,Entrepreneur,56659.584,Portuguese,Email,Afternoon
HL02807,31,Male,Glasgow,Divorced,Bachelor's Degree,Entrepreneur,64061.28,English,Email,Morning
HL02808,53,Male,Manchester,Divorced,Doctorate,Doctor,124766.4,English,Email,Morning
HL02809,43,Female,Portsmouth,Divorced,Master's Degree,Engineer,85685.76,English,Phone,Evening
HL02810,28,Male,Liverpool,Single,Doctorate,Nurse,55309.416,Panjabi,Text,Morning
HL02811,24,Female,London,Single,High School Diploma,Doctor,19342.932,English,Text,Morning
HL02812,39,Male,London,Married,Bachelor's Degree,Entrepreneur,62341.152,English,Phone,Afternoon
HL02813,44,Female,Leicester,Divorced,Bachelor's Degree,Engineer,39149.208,English,Email,Weekends
HL02814,37,Male,Leeds,Separated,Bachelor's Degree,Manager,105523.464,English,Email,Anytime
HL02815,26,Male,Newcastle upon Tyne,Single,Associate Degree,Manager,27740.82,English,Text,Afternoon
HL02816,40,Female,London,Single,Doctorate,Entrepreneur,98424.6,French,Mail,Weekends
HL02817,66,Female,London,Married,Bachelor's Degree,Artist,58979.448,English,Email,Afternoon
HL02818,37,Male,Sheffield,Single,Doctorate,Lawyer,66391.992,English,Email,Morning
HL02819,48,Male,Liverpool,Separated,Bachelor's Degree,Engineer,66921.684,English,Phone,Morning
HL02820,59,Female,Sheffield,Married,Bachelor's Degree,Teacher,26927.16,English,Email,Morning
HL02821,36,Male,Leicester,Married,Master's Degree,Nurse,26165.136,English,Email,Evening
HL02822,62,Female,London,Married,Doctorate,Doctor,48219.828,French,Text,Evening
HL02823,61,Female,Birmingham,Married,Doctorate,Salesperson,50996.148,English,Email,Weekends
HL02824,35,Male,Sheffield,Single,Associate Degree,Lawyer,98540.82,Romanian,Phone,Afternoon
HL02825,59,Female,Birmingham,Married,Doctorate,Engineer,45246.564,English,Email,Morning
HL02826,46,Female,Birmingham,Single,Master's Degree,Entrepreneur,70584.012,English,Email,Morning
HL02827,46,Female,London,Single,Doctorate,Doctor,110829.948,English,Text,Morning
HL02828,49,Female,Coventry,Married,Master's Degree,Artist,70476.66,English,Email,Evening
HL02829,39,Female,Leeds,Separated,Doctorate,Manager,120802.56,English,Email,Morning
HL02830,28,Female,Belfast,Divorced,High School Diploma,Entrepreneur,91817.484,English,In-Person Meeting,Evening
HL02831,48,Female,Sheffield,Divorced,Doctorate,Salesperson,84502.596,English,Email,Afternoon
HL02832,46,Female,Liverpool,Widowed,Bachelor's Degree,Manager,59297.16,Chinese,Email,Afternoon
HL02833,25,Male,Birmingham,Single,Associate Degree,Entrepreneur,23368.212,Chinese,Email,Morning
HL02834,49,Male,London,Married,Bachelor's Degree,Lawyer,70090.176,English,Email,Afternoon
HL02835,26,Male,Birmingham,Single,Bachelor's Degree,Salesperson,19394.976,English,Text,Evening
HL02836,32,Male,Liverpool,Divorced,Bachelor's Degree,Manager,75793.452,English,Phone,Evening
HL02837,34,Male,London,Single,Master's Degree,Entrepreneur,137550.12,Panjabi,Email,Afternoon
HL02838,40,Male,Manchester,Widowed,Doctorate,Doctor,67365.204,French,Email,Anytime
HL02839,25,Female,London,Single,Master's Degree,Entrepreneur,20801.052,English,Text,Evening
HL02840,34,Male,Liverpool,Married,Associate Degree,Doctor,78751.884,French,Phone,Morning
HL02841,61,Male,Edinburgh,Widowed,Doctorate,Salesperson,47156.904,English,Text,Weekends
HL02842,38,Female,Southampton,Married,Master's Degree,Doctor,63530.532,English,Email,Anytime
HL02843,31,Female,Manchester,Single,Bachelor's Degree,Doctor,76263.204,English,Email,Morning
HL02844,39,Male,Manchester,Divorced,Master's Degree,Salesperson,84909.696,English,Email,Evening
HL02845,20,Female,Liverpool,Married,Associate Degree,Nurse,25257.24,English,Text,Anytime
HL02846,43,Female,London,Divorced,Bachelor's Degree,Manager,119067.42,Spanish,In-Person Meeting,Evening
HL02847,47,Female,Manchester,Single,Master's Degree,Teacher,89069.112,English,Email,Morning
HL02848,42,Male,Leeds,Single,Master's Degree,Doctor,126450.36,English,Email,Morning
HL02849,27,Female,Glasgow,Married,High School Diploma,Salesperson,13861.044,English,Text,Evening
HL02850,26,Male,Coventry,Married,Associate Degree,Artist,24247.308,English,Text,Anytime
HL02851,42,Female,Manchester,Married,Bachelor's Degree,Lawyer,59836.704,English,Email,Afternoon
HL02852,31,Female,London,Widowed,Doctorate,Lawyer,54615.444,Panjabi,Email,Morning
HL02853,35,Female,Glasgow,Married,Master's Degree,Doctor,68736.012,Panjabi,Email,Afternoon
HL02854,44,Male,Cardiff,Divorced,Bachelor's Degree,Doctor,124006.32,English,Phone,Afternoon
HL02855,27,Male,Portsmouth,Divorced,Master's Degree,Salesperson,62684.712,English,In-Person Meeting,Afternoon
HL02856,30,Female,Glasgow,Single,Bachelor's Degree,Entrepreneur,13960.008,English,Phone,Evening
HL02857,38,Male,Liverpool,Divorced,Master's Degree,Lawyer,68246.04,English,Phone,Afternoon
HL02858,45,Female,London,Single,Doctorate,Manager,111916.008,English,Email,Morning
HL02859,45,Male,Bradford,Divorced,Master's Degree,Manager,96065.664,French,Phone,Morning
HL02860,51,Female,London,Single,Bachelor's Degree,Artist,104123.088,English,Mail,Morning
HL02861,30,Female,Birmingham,Single,Associate Degree,Lawyer,26759.4,French,Text,Morning
HL02862,43,Female,Bristol,Divorced,Doctorate,Manager,94572.612,English,Email,Morning
HL02863,32,Female,Bristol,Divorced,Master's Degree,Manager,89652.264,Spanish,Phone,Evening
HL02864,40,Female,Cardiff,Divorced,Bachelor's Degree,Manager,122589.12,French,Phone,Evening
HL02865,37,Male,London,Married,Doctorate,Engineer,125879.04,Spanish,In-Person Meeting,Anytime
HL02866,20,Female,Birmingham,Single,Associate Degree,Salesperson,20140.848,Portuguese,Text,Anytime
HL02867,49,Female,Liverpool,Divorced,Doctorate,Doctor,52912.332,English,Mail,Weekends
HL02868,37,Male,Leeds,Single,Master's Degree,Engineer,74276.28,English,Email,Morning
HL02869,26,Female,London,Single,Master's Degree,Teacher,19838.364,English,Text,Evening
HL02870,52,Male,London,Separated,Bachelor's Degree,Manager,80788.272,Spanish,Email,Weekends
HL02871,43,Female,Leeds,Divorced,Associate Degree,Entrepreneur,65962.248,English,Email,Evening
HL02872,60,Female,Liverpool,Married,Associate Degree,Entrepreneur,50251.62,Spanish,In-Person Meeting,Evening
HL02873,32,Male,Belfast,Divorced,Master's Degree,Doctor,99174.516,English,Email,Morning
HL02874,55,Male,Edinburgh,Divorced,Doctorate,Nurse,67512.228,English,Email,Afternoon
HL02875,21,Male,Manchester,Single,Bachelor's Degree,Entrepreneur,21468.036,English,Text,Evening
HL02876,34,Female,Manchester,Married,Master's Degree,Nurse,42327.336,English,Text,Morning
HL02877,63,Female,Bradford,Married,Doctorate,Nurse,64826.196,English,Email,Evening
HL02878,36,Female,Stoke-on-Trent,Single,Associate Degree,Manager,72993.168,Spanish,Phone,Afternoon
HL02879,34,Female,Birmingham,Separated,Master's Degree,Doctor,120666.12,English,Email,Morning
HL02880,36,Female,Nottingham,Single,Bachelor's Degree,Salesperson,124976.4,English,Email,Afternoon
HL02881,46,Female,Manchester,Single,Doctorate,Lawyer,73386.756,English,Email,Morning
HL02882,45,Female,London,Married,Associate Degree,Doctor,47834.316,English,Text,Morning
HL02883,26,Male,London,Divorced,Bachelor's Degree,Engineer,71478.036,English,Email,Morning
HL02884,43,Female,Newcastle upon Tyne,Widowed,High School Diploma,Lawyer,60512.1,English,Email,Evening
HL02885,46,Female,Sheffield,Married,Master's Degree,Manager,69910.26,English,Mail,Weekends
HL02886,28,Female,Leeds,Single,Bachelor's Degree,Artist,19342.284,English,Mail,Evening
HL02887,50,Male,Glasgow,Single,Doctorate,Lawyer,74655.9,English,In-Person Meeting,Anytime
HL02888,25,Female,Glasgow,Married,Master's Degree,Manager,49067.376,English,Text,Anytime
HL02889,54,Female,Bristol,Married,Associate Degree,Engineer,71246.04,Panjabi,Email,Afternoon
HL02890,33,Male,London,Separated,Doctorate,Manager,81915.804,English,Email,Evening
HL02891,23,Male,Sheffield,Married,Master's Degree,Entrepreneur,22563.3,English,Email,Evening
HL02892,39,Male,Edinburgh,Separated,Doctorate,Doctor,80031.888,English,Email,Morning
HL02893,29,Male,Liverpool,Married,Bachelor's Degree,Doctor,19839.18,Spanish,Text,Weekends
HL02894,32,Female,London,Widowed,Associate Degree,Entrepreneur,51016.896,English,Email,Afternoon
HL02895,40,Male,Liverpool,Single,Bachelor's Degree,Manager,72831.456,English,Email,Morning
HL02896,54,Female,London,Married,Bachelor's Degree,Engineer,75689.376,Chinese,Mail,Afternoon
HL02897,55,Female,Sheffield,Widowed,Associate Degree,Nurse,57361.944,English,Text,Afternoon
HL02898,37,Female,Manchester,Married,Associate Degree,Engineer,60169.932,English,Email,Anytime
HL02899,25,Male,Leeds,Single,Master's Degree,Salesperson,21532.8,French,Text,Evening
HL02900,54,Female,Glasgow,Divorced,Master's Degree,Doctor,123934.08,English,Email,Evening
HL02901,54,Female,London,Divorced,Doctorate,Entrepreneur,64266.3,English,Email,Afternoon
HL02902,47,Female,Bristol,Married,Doctorate,Salesperson,72988.608,English,Email,Evening
HL02903,19,Male,London,Single,Master's Degree,Manager,21560.952,English,Mail,Anytime
HL02904,39,Male,Bradford,Divorced,Associate Degree,Lawyer,60779.412,English,Email,Evening
HL02905,46,Female,Leeds,Married,Bachelor's Degree,Engineer,44436.636,French,Email,Morning
HL02906,46,Female,Edinburgh,Married,Doctorate,Manager,43050.876,English,Email,Morning
HL02907,36,Female,Sheffield,Married,Master's Degree,Manager,48972.504,English,Email,Afternoon
HL02908,27,Female,Liverpool,Single,High School Diploma,Engineer,24546.696,English,Text,Afternoon
HL02909,44,Male,Edinburgh,Separated,Master's Degree,Lawyer,34972.188,English,Text,Afternoon
HL02910,20,Female,Manchester,Single,Bachelor's Degree,Teacher,16360.404,English,Text,Evening
HL02911,66,Female,Birmingham,Widowed,High School Diploma,Doctor,59476.236,Portuguese,Text,Anytime
HL02912,36,Male,Sheffield,Single,Bachelor's Degree,Engineer,27713.988,English,Email,Anytime
HL02913,42,Male,Nottingham,Divorced,Doctorate,Lawyer,37450.32,English,Phone,Morning
HL02914,60,Female,London,Widowed,Master's Degree,Doctor,50220.144,English,Text,Morning
HL02915,42,Female,Birmingham,Single,Doctorate,Nurse,109652.976,English,Text,Evening
HL02916,40,Male,London,Single,Doctorate,Doctor,21979.668,English,Email,Afternoon
HL02917,48,Female,Belfast,Married,Bachelor's Degree,Teacher,77343.588,English,Phone,Anytime
HL02918,33,Female,Bristol,Single,Master's Degree,Lawyer,103492.968,English,Email,Afternoon
HL02919,56,Female,London,Married,Bachelor's Degree,Teacher,54884.292,English,Email,Afternoon
HL02920,46,Male,Manchester,Married,Doctorate,Teacher,65267.436,English,Text,Afternoon
HL02921,37,Male,Edinburgh,Married,Master's Degree,Manager,110578.248,Urdu,In-Person Meeting,Morning
HL02922,33,Male,London,Single,Bachelor's Degree,Salesperson,101958,French,Email,Evening
HL02923,41,Male,Manchester,Separated,Associate Degree,Lawyer,76902.792,Panjabi,Email,Morning
HL02924,34,Female,Liverpool,Married,Associate Degree,Teacher,30824.136,Romanian,Email,Evening
HL02925,46,Female,London,Married,Bachelor's Degree,Engineer,44002.512,English,Phone,Afternoon
HL02926,21,Female,Edinburgh,Single,High School Diploma,Salesperson,26179.236,English,Phone,Anytime
HL02927,49,Female,London,Widowed,High School Diploma,Nurse,66827.136,English,Email,Morning
HL02928,55,Male,Manchester,Married,Doctorate,Manager,71039.976,Chinese,Text,Morning
HL02929,30,Male,London,Single,Bachelor's Degree,Entrepreneur,12007.224,English,Mail,Anytime
HL02930,47,Male,Manchester,Divorced,Doctorate,Lawyer,81628.728,French,Phone,Morning
HL02931,41,Female,Coventry,Married,Doctorate,Nurse,29978.652,English,In-Person Meeting,Anytime
HL02932,29,Male,London,Single,Master's Degree,Artist,26748.66,English,Email,Weekends
HL02933,44,Male,Stoke-on-Trent,Divorced,Bachelor's Degree,Engineer,52869.408,English,Email,Afternoon
HL02934,59,Male,London,Widowed,Master's Degree,Teacher,83164.452,Spanish,Email,Evening
HL02935,18,Female,Kingston upon Hull,Single,Bachelor's Degree,Salesperson,66430.74,Spanish,Text,Evening
HL02936,43,Male,Sheffield,Married,Bachelor's Degree,Lawyer,85725.468,English,In-Person Meeting,Evening
HL02937,70,Female,Liverpool,Married,Associate Degree,Teacher,89773.584,English,Email,Afternoon
HL02938,27,Female,Portsmouth,Married,Master's Degree,Salesperson,16582.932,English,Text,Anytime
HL02939,51,Female,Bristol,Divorced,Bachelor's Degree,Manager,78878.388,English,Phone,Weekends
HL02940,53,Female,Coventry,Married,Bachelor's Degree,Doctor,52759.032,English,Phone,Evening
HL02941,51,Male,Manchester,Single,Master's Degree,Lawyer,97962.66,Portuguese,Email,Morning
HL02942,25,Female,Manchester,Single,Master's Degree,Manager,21317.58,English,In-Person Meeting,Evening
HL02943,24,Male,Bristol,Single,Bachelor's Degree,Entrepreneur,19046.58,Chinese,Email,Anytime
HL02944,32,Female,Birmingham,Single,Bachelor's Degree,Artist,57068.544,English,Text,Anytime
HL02945,38,Female,Liverpool,Divorced,Doctorate,Engineer,80255.556,English,Email,Evening
HL02946,52,Female,Edinburgh,Widowed,Bachelor's Degree,Artist,54013.008,English,Phone,Afternoon
HL02947,48,Female,Glasgow,Single,Master's Degree,Doctor,90776.028,English,In-Person Meeting,Morning
HL02948,32,Male,Edinburgh,Married,Bachelor's Degree,Lawyer,74965.68,Panjabi,Text,Anytime
HL02949,32,Female,London,Single,High School Diploma,Salesperson,20399.652,English,Email,Afternoon
HL02950,53,Female,Stoke-on-Trent,Married,Master's Degree,Entrepreneur,62355.336,English,Email,Evening
HL02951,38,Male,London,Divorced,High School Diploma,Manager,143220.84,French,Email,Morning
HL02952,38,Male,London,Divorced,Associate Degree,Engineer,81764.184,English,Phone,Afternoon
HL02953,45,Male,Manchester,Married,Doctorate,Entrepreneur,74330.64,Spanish,Email,Afternoon
HL02954,20,Female,Manchester,Single,Bachelor's Degree,Doctor,25538.88,English,In-Person Meeting,Afternoon
HL02955,41,Female,London,Married,Associate Degree,Lawyer,49118.892,English,Phone,Evening
HL02956,44,Male,Manchester,Single,Associate Degree,Nurse,123436.68,English,Text,Morning
