Policy_ID,Customer_ID,Product_ID,Purchase_Date,Premium,Coverage
P000647,HL00647,POL200008,4/24/2014,6406.364936,427258.077
P000648,HL00648,POL200001,9/22/2012,6627.156296,531408.7814
P000649,HL00649,POL200016,7/15/2016,4476.026964,273445.2437
P000650,HL00650,POL200011,10/15/2011,5109.674893,399501.2002
P000655,HL00655,POL200004,11/25/2010,4841.506087,533533.1504
P000658,HL00658,POL200015,10/7/2009,5029.622428,449289.1519
P000663,HL00663,POL200017,10/16/2013,5082.193226,481967.2946
P000665,HL00665,POL200016,6/2/2010,3260.39261,461998.8671
P000667,HL00667,POL200018,6/2/2010,3345.150824,409192.7176
P000670,HL00670,POL200004,5/1/2014,4060.931611,438776.8508
P000673,HL00673,POL200018,9/18/2014,4939.438011,268486.592
P000675,HL00675,POL200008,2/17/2013,7989.720929,398929.6928
P000678,HL00678,POL200017,6/7/2011,3925.497946,380216.3463
P000679,HL00679,POL200012,3/13/2011,6614.350745,332237.0835
P000681,HL00681,POL200018,2/6/2016,6803.40925,323619.086
P000684,HL00684,POL200008,8/30/2010,5077.52578,316363.5533
P000688,HL00688,POL200016,9/27/2012,5998.565757,586470.3119
P000691,HL00691,POL200012,9/1/2010,5083.534611,326036.9698
P000692,HL00692,POL200010,8/19/2011,3097.665748,228402.2998
P000694,HL00694,POL200015,6/14/2011,4982.446073,485934.5547
P000695,HL00695,POL200018,7/12/2013,2303.873235,459877.5943
P000696,HL00696,POL200016,9/10/2016,7326.0282,480446.9823
P000708,HL00708,POL200017,5/19/2016,7301.343865,253683.3693
P000709,HL00709,POL200017,12/2/2013,5182.639938,252917.5746
P000710,HL00710,POL200018,3/1/2015,4186.99439,353005.499
P000717,HL00717,POL200008,5/28/2015,5897.461262,454694.4223
P000718,HL00718,POL200017,5/29/2009,4316.734277,496233.3928
P000720,HL00720,POL200000,1/6/2016,4567.483371,501627.9746
P000727,HL00727,POL200016,6/1/2014,5272.387935,358000.2708
P000728,HL00728,POL200001,6/17/2012,5201.900762,455418.5232
P000734,HL00734,POL200017,8/23/2011,4786.827899,400954.2766
P000736,HL00736,POL200018,2/20/2011,4116.435135,424204.9757
P000748,HL00748,POL200002,1/29/2014,7658.313343,529727.6086
P000757,HL00757,POL200015,1/4/2016,4523.584468,425601.2146
P000758,HL00758,POL200015,9/27/2014,5257.709332,340422.7411
P000759,HL00759,POL200000,1/13/2009,4845.847468,479974.1584
P000762,HL00762,POL200004,2/28/2016,4781.255592,319121.2579
P000771,HL00771,POL200015,5/18/2008,5975.168406,315092.2308
P000772,HL00772,POL200017,8/16/2013,5219.221996,423338.5806
P000776,HL00776,POL200005,12/11/2011,4857.50004,461391.955
P000778,HL00778,POL200017,4/6/2012,3339.21589,370621.2353
P000779,HL00779,POL200009,7/29/2011,5379.072242,539741.6973
P000782,HL00782,POL200017,10/8/2011,3997.487726,371052.3546
P000784,HL00784,POL200008,5/2/2016,3736.44192,417132.0958
P000786,HL00786,POL200011,3/14/2011,6036.767502,319884.9911
P000788,HL00788,POL200010,1/17/2017,5769.044511,326649.8735
P000793,HL00793,POL200016,4/1/2013,5992.951861,449053.6323
P000798,HL00798,POL200016,11/8/2011,5582.592157,533989.5719
P000804,HL00804,POL200017,7/8/2010,5202.851564,322789.2451
P000805,HL00805,POL200012,8/6/2011,6537.394575,429314.1648
P000808,HL00808,POL200016,9/25/2010,4976.989771,488993.7224
P000810,HL00810,POL200011,6/16/2013,6464.188864,327889.5337
P000811,HL00811,POL200017,3/11/2013,4760.580916,394136.5967
P000815,HL00815,POL200012,8/31/2006,5573.376967,294443.5203
P000817,HL00817,POL200011,8/28/2014,6354.532556,386251.5753
P000819,HL00819,POL200011,12/29/2009,3774.508013,549826.1502
P000821,HL00821,POL200015,3/31/2014,4897.092003,463333.1663
P000825,HL00825,POL200017,2/9/2010,5807.442843,364699.9169
P000829,HL00829,POL200015,2/2/2014,5184.787261,407404.8921
P000832,HL00832,POL200015,2/7/2012,5903.324067,525178.7656
P000834,HL00834,POL200016,6/15/2011,4910.357013,441041.5573
P000838,HL00838,POL200008,1/18/2007,6210.790653,340220.6233
P000840,HL00840,POL200007,3/11/2007,5340.094593,464242.2705
P000841,HL00841,POL200012,5/14/2008,4394.25258,135337.8805
P000844,HL00844,POL200018,8/9/2013,4611.684178,293796.3747
P000845,HL00845,POL200018,10/31/2014,4130.945545,457961.3185
P000846,HL00846,POL200018,10/4/2005,6270.105628,487946.7784
P000847,HL00847,POL200002,7/25/2015,5356.243066,439572.8175
P000848,HL00848,POL200016,6/25/2013,3913.80692,422715.3291
P000849,HL00849,POL200001,11/4/2014,5266.290705,234783.7052
P000858,HL00858,POL200007,3/22/2010,4215.655104,378128.2296
P000859,HL00859,POL200017,7/21/2011,3594.195254,319041.9299
P000869,HL00869,POL200001,7/30/2012,5873.054735,393240.8849
P000873,HL00873,POL200004,2/18/2016,5069.347463,315450.5584
P000874,HL00874,POL200018,12/12/2013,4913.707854,320447.631
P000879,HL00879,POL200005,6/2/2014,4501.171565,478449.517
P000882,HL00882,POL200011,7/22/2011,3515.238597,415916.1729
P000890,HL00890,POL200009,2/17/2013,6192.597559,481415.1956
P000894,HL00894,POL200008,8/30/2011,6675.925104,409379.1121
P000896,HL00896,POL200000,9/18/2012,7281.048016,278450.8081
P000897,HL00897,POL200016,6/4/2015,5663.881328,441151.449
P000901,HL00901,POL200003,12/17/2012,5784.909493,340737.565
P000903,HL00903,POL200017,3/18/2015,4443.985292,469976.8097
P000906,HL00906,POL200001,11/5/2013,4671.467931,301724.0034
P000911,HL00911,POL200011,10/4/2011,5882.334978,433146.9255
P000919,HL00919,POL200018,9/16/2011,6013.103599,386369.6459
P000921,HL00921,POL200018,11/23/2014,6615.375476,590376.1695
P000923,HL00923,POL200015,1/24/2010,7244.74098,402814.085
P000924,HL00924,POL200017,4/26/2016,5249.629555,410393.871
P000928,HL00928,POL200016,6/23/2011,5184.97688,357579.6836
P000932,HL00932,POL200008,2/13/2017,5526.9182,347726.2149
P000935,HL00935,POL200000,4/21/2012,5603.329988,333529.9327
P000938,HL00938,POL200009,4/27/2013,4656.066659,490067.7358
P000939,HL00939,POL200018,5/2/2012,5989.463123,430668.7093
P000941,HL00941,POL200017,5/12/2011,3913.528941,342521.7369
P000950,HL00950,POL200016,11/17/2013,5090.458108,363898.0684
P000954,HL00954,POL200018,11/22/2015,6043.027464,415860.309
P000956,HL00956,POL200007,2/19/2010,5118.387882,546089.6882
P000960,HL00960,POL200016,2/15/2012,4585.768846,376502.1842
P000961,HL00961,POL200018,12/12/2009,5850.034327,494761.5992
P000968,HL00968,POL200017,4/22/2011,4853.841543,337046.8101
P000976,HL00976,POL200010,5/16/2010,5400.97189,512616.6462
P000977,HL00977,POL200015,8/3/2014,4437.730304,361054.3833
P000981,HL00981,POL200008,1/13/2012,6320.825377,393443.1068
P000982,HL00982,POL200007,2/9/2006,3862.671611,402976.335
P000990,HL00990,POL200018,6/22/2013,6059.306197,412653.4065
P000996,HL00996,POL200009,1/5/2014,3716.137534,369404.3871
P001001,HL01001,POL200009,12/26/2013,6076.671803,441218.5146
P001004,HL01004,POL200001,11/7/2009,3935.327873,432341.1604
P001005,HL01005,POL200017,10/24/2011,5152.917307,641164.0652
P001007,HL01007,POL200000,1/9/2012,5022.574284,428393.3814
P001009,HL01009,POL200017,3/13/2009,5506.097433,478629.0222
P001015,HL01015,POL200008,4/10/2010,4506.889731,438086.4696
P001018,HL01018,POL200008,4/12/2008,5584.991048,209417.4829
P001019,HL01019,POL200017,10/16/2010,5554.529331,411272.3463
P001021,HL01021,POL200018,10/15/2012,4510.577013,448980.1894
P001026,HL01026,POL200001,1/22/2012,4414.559785,365436.245
P001027,HL01027,POL200006,4/30/2011,6569.934146,484226.0674
P001028,HL01028,POL200012,10/19/2012,3428.494202,327143.1964
P001030,HL01030,POL200012,7/14/2011,3817.291314,458621.1448
P001036,HL01036,POL200012,10/7/2010,7070.067125,347150.5905
P001038,HL01038,POL200016,6/19/2012,4870.891605,565121.7414
P001046,HL01046,POL200006,7/2/2007,5450.36092,464431.5851
P001051,HL01051,POL200000,4/23/2010,4634.037345,413846.4933
P001052,HL01052,POL200015,2/19/2014,3471.2888,454361.7759
P001056,HL01056,POL200015,9/13/2013,5549.887717,392467.9804
P001065,HL01065,POL200007,1/11/2012,4210.842753,386300.0536
P001070,HL01070,POL200015,1/28/2008,4042.536356,392440.9398
P001075,HL01075,POL200009,7/9/2013,4515.521005,329459.1068
P001078,HL01078,POL200009,4/13/2011,4506.390041,373039.8576
P001080,HL01080,POL200009,6/16/2016,6297.32396,472662.0033
P001082,HL01082,POL200016,9/18/2011,5856.086341,447935.5084
P001084,HL01084,POL200004,5/24/2019,7266.467757,291960.1832
P001086,HL01086,POL200018,3/19/2013,6531.369477,377422.6192
P001088,HL01088,POL200011,4/24/2015,5617.733792,527084.9319
P001089,HL01089,POL200016,10/6/2011,4788.038898,349908.0875
P001091,HL01091,POL200001,7/21/2014,4275.840882,375739.7239
P001092,HL01092,POL200001,9/29/2011,4046.388459,484080.1895
P001095,HL01095,POL200016,3/23/2016,4657.130619,471690.699
P001096,HL01096,POL200016,12/23/2013,4727.257134,425125.8842
P001099,HL01099,POL200012,5/14/2010,6066.931221,516861.0291
P001110,HL01110,POL200007,5/26/2011,5518.863327,349274.1173
P001111,HL01111,POL200008,3/3/2012,5169.377712,255176.0174
P001114,HL01114,POL200007,10/27/2012,4363.766957,491603.6312
P001117,HL01117,POL200008,11/12/2015,5969.627283,457821.2768
P001122,HL01122,POL200018,4/22/2013,4817.600441,595375.639
P001125,HL01125,POL200018,1/7/2013,4442.811008,350309.8233
P001127,HL01127,POL200015,2/5/2022,6518.106713,536668.8174
P001130,HL01130,POL200009,3/7/2014,3384.275311,271245.2659
P001134,HL01134,POL200018,5/13/2010,5831.343869,377685.2275
P001143,HL01143,POL200006,8/12/2013,6154.611269,548485.8862
P001144,HL01144,POL200017,4/27/2009,4759.683653,407056.7049
P001149,HL01149,POL200016,8/14/2014,5088.331726,312369.1763
P001151,HL01151,POL200015,3/6/2016,2818.997786,396861.0385
P001153,HL01153,POL200010,11/11/2006,5377.375728,400604.6479
P001159,HL01159,POL200017,3/18/2010,4062.315678,411921.4329
P001160,HL01160,POL200003,5/10/2009,4490.676291,425665.2202
P001161,HL01161,POL200016,11/19/2010,2734.892873,466515.7182
P001164,HL01164,POL200008,11/16/2011,4066.868461,359934.7824
P001170,HL01170,POL200018,1/15/2017,6187.77834,294890.1311
P001171,HL01171,POL200007,11/27/2019,4995.517782,276780.3658
P001179,HL01179,POL200018,8/17/2010,3916.371134,368167.9997
P001182,HL01182,POL200015,7/13/2015,6533.760732,364666.0699
P001187,HL01187,POL200011,3/27/2015,4899.413121,517538.937
P001190,HL01190,POL200001,5/23/2009,5559.873876,365227.4069
P001195,HL01195,POL200002,4/14/2012,6602.864912,386761.5794
P001203,HL01203,POL200015,7/3/2011,6037.844732,337157.9906
P001206,HL01206,POL200016,7/17/2011,4601.792224,452381.214
P001207,HL01207,POL200003,7/9/2007,7622.296455,492138.9239
P001208,HL01208,POL200001,9/22/2014,3635.242656,439209.7594
P001210,HL01210,POL200017,9/30/2013,3209.22896,298818.1342
P001211,HL01211,POL200008,3/16/2009,5130.107935,366425.3864
P001212,HL01212,POL200015,4/22/2015,5279.79007,421876.8698
P001213,HL01213,POL200015,10/26/2014,5382.618023,459738.2948
P001215,HL01215,POL200007,7/18/2015,4990.342844,352640.5738
P001217,HL01217,POL200018,9/9/2015,3673.835366,354044.9335
P001218,HL01218,POL200000,1/14/2010,6059.589132,276026.7959
P001221,HL01221,POL200009,11/17/2012,3911.639931,341402.151
P001224,HL01224,POL200012,2/24/2011,7101.677416,377029.4961
P001226,HL01226,POL200016,5/22/2015,6732.19228,417866.1215
P001230,HL01230,POL200018,1/12/2014,3830.686808,407593.6431
P001237,HL01237,POL200015,12/14/2011,4747.017707,478297.3574
P001239,HL01239,POL200007,4/9/2015,5968.595554,469972.5089
P001240,HL01240,POL200010,7/9/2012,4968.467898,441064.5838
P001241,HL01241,POL200007,3/4/2009,4977.676664,401444.5343
P001242,HL01242,POL200015,11/11/2012,7250.467376,373598.8196
P001246,HL01246,POL200015,9/17/2011,4018.300945,488426.0974
P001250,HL01250,POL200009,2/19/2009,4515.013669,407063.1933
P001256,HL01256,POL200001,10/10/2012,3930.43022,425328.3611
P001261,HL01261,POL200003,9/17/2012,5551.330508,296272.6163
P001262,HL01262,POL200015,9/2/2012,3819.996219,305711.8959
P001265,HL01265,POL200012,2/14/2013,5302.478734,377063.7993
P001269,HL01269,POL200001,10/7/2013,4841.422932,366181.3536
P001275,HL01275,POL200016,1/6/2012,4133.248044,196669.943
P001276,HL01276,POL200018,4/27/2015,3625.085754,392742.6506
P001282,HL01282,POL200017,5/21/2015,5601.024033,405598.7659
P001283,HL01283,POL200018,5/3/2013,6277.64312,401288.1077
P001286,HL01286,POL200006,4/10/2017,5055.58711,502617.6875
P001295,HL01295,POL200003,4/14/2015,6313.506479,310715.322
P001298,HL01298,POL200015,9/2/2014,4669.536804,349069.9075
P001299,HL01299,POL200018,7/10/2013,4772.193749,459208.2253
P001314,HL01314,POL200009,5/13/2014,5642.539857,445658.1509
P001315,HL01315,POL200016,8/18/2014,4625.198385,379618.3461
P001323,HL01323,POL200008,1/16/2013,6550.934667,490659.7109
P001324,HL01324,POL200018,12/1/2016,4284.273132,335640.2386
P001326,HL01326,POL200018,8/8/2015,4724.927964,323187.3606
P001333,HL01333,POL200012,12/18/2018,5025.863419,286909.9127
P001336,HL01336,POL200008,8/19/2012,4987.496827,449353.6402
P001340,HL01340,POL200017,9/17/2014,5704.348295,434008.9656
P001342,HL01342,POL200008,3/3/2013,5220.303753,326159.2672
P001343,HL01343,POL200017,3/30/2010,6567.480835,431849.0302
P001344,HL01344,POL200015,7/17/2014,6344.741922,431741.3358
P001355,HL01355,POL200017,5/26/2013,7338.378402,502858.2454
P001359,HL01359,POL200001,11/7/2014,4059.881431,297926.4252
P001364,HL01364,POL200017,4/30/2009,5600.186753,410978.6701
P001370,HL01370,POL200007,1/17/2011,5057.029486,484003.2423
P001371,HL01371,POL200008,12/18/2016,4541.588572,540543.4432
P001372,HL01372,POL200015,8/12/2010,7604.09883,292472.1799
P001375,HL01375,POL200016,5/18/2011,6023.69012,298021.6122
P001378,HL01378,POL200017,5/4/2016,5590.681515,455474.1426
P001382,HL01382,POL200017,2/6/2012,4453.463932,413871.8563
P001388,HL01388,POL200018,3/17/2012,5263.225793,414922.3091
P001390,HL01390,POL200001,12/6/2014,5766.959769,521303.0571
P001391,HL01391,POL200016,6/25/2017,5900.964422,300085.9606
P001392,HL01392,POL200011,5/10/2011,5598.284831,258559.8124
P001393,HL01393,POL200018,7/20/2014,5736.023865,401767.5433
P001400,HL01400,POL200012,10/29/2011,7309.431599,257662.7365
P001401,HL01401,POL200015,2/1/2013,7990.23133,236498.3426
P001407,HL01407,POL200010,3/2/2012,6540.561344,327470.9971
P001415,HL01415,POL200017,4/3/2015,6113.020577,301410.1816
P001416,HL01416,POL200015,4/7/2009,4921.963628,345837.3019
P001417,HL01417,POL200018,9/28/2010,6616.001333,345708.5323
P001418,HL01418,POL200009,8/4/2011,4754.252852,482989.1272
P001419,HL01419,POL200018,3/27/2011,4569.779521,581819.3813
P001422,HL01422,POL200016,11/26/2012,6193.244635,340352.9822
P001423,HL01423,POL200017,5/5/2016,4643.809181,506685.3823
P001424,HL01424,POL200015,4/18/2013,2759.60737,436588.6882
P001425,HL01425,POL200008,9/19/2014,5190.001453,362941.935
P001428,HL01428,POL200015,4/1/2006,5332.209878,298322.871
P001430,HL01430,POL200009,11/14/2014,4517.886783,402799.487
P001432,HL01432,POL200009,1/1/2014,4929.715257,406773.9726
P001440,HL01440,POL200017,6/24/2015,4887.513011,252889.4895
P001442,HL01442,POL200001,10/20/2013,6276.764167,346708.5725
P001446,HL01446,POL200015,5/23/2013,4214.033177,414761.9589
P001447,HL01447,POL200008,12/4/2012,6183.869009,431982.0679
P001452,HL01452,POL200018,2/17/2024,5584.627846,364755.387
P001453,HL01453,POL200011,5/12/2011,4459.197638,203488.3799
P001456,HL01456,POL200015,5/22/2016,7054.323988,635170.466
P001458,HL01458,POL200017,10/28/2009,3409.817302,445945.2982
P001462,HL01462,POL200009,10/30/2011,5138.220336,465263.8509
P001464,HL01464,POL200011,1/15/2014,5869.056132,382556.7439
P001465,HL01465,POL200003,12/19/2015,5072.156665,418220.9637
P001468,HL01468,POL200002,5/6/2013,5035.271437,446423.1935
P001470,HL01470,POL200016,6/27/2013,4406.60066,498732.9789
P001471,HL01471,POL200016,7/4/2010,4634.227571,378479.4329
P001474,HL01474,POL200008,6/20/2014,5143.313477,416047.1995
P001478,HL01478,POL200012,5/30/2013,4309.737071,342648.335
P001488,HL01488,POL200016,7/10/2012,3993.016519,339545.0661
P001490,HL01490,POL200001,5/12/2011,2977.952431,427791.1319
P001497,HL01497,POL200001,3/15/2014,3992.263538,547003.3788
P001501,HL01501,POL200008,5/7/2013,5534.548934,412041.4668
P001515,HL01515,POL200004,2/28/2006,4690.881983,460326.1349
P001520,HL01520,POL200011,11/7/2006,4288.245034,458076.8387
P001526,HL01526,POL200003,8/30/2009,6020.950405,287744.3872
P001527,HL01527,POL200010,12/18/2015,5554.288615,457831.6253
P001528,HL01528,POL200017,8/15/2016,4607.853162,387444.27
P001533,HL01533,POL200002,3/28/2012,5303.831856,390793.5749
P001542,HL01542,POL200012,9/29/2014,5871.446176,432029.495
P001545,HL01545,POL200015,3/7/2016,4195.077879,400066.0736
P001548,HL01548,POL200018,2/12/2013,5417.611604,331392.4309
P001550,HL01550,POL200012,8/19/2010,5924.957376,447688.8235
P001551,HL01551,POL200016,6/11/2012,5574.866365,443487.8264
P001554,HL01554,POL200011,9/5/2014,4954.884288,475315.4702
P001555,HL01555,POL200009,8/13/2011,5046.625887,483266.2573
P001557,HL01557,POL200002,2/11/2012,5823.315671,373602.7662
P001559,HL01559,POL200017,12/19/2015,4664.473408,345179.73
P001564,HL01564,POL200002,4/29/2013,4078.52551,207232.7442
P001565,HL01565,POL200006,4/30/2013,6724.996689,223608.8304
P001566,HL01566,POL200018,1/15/2010,7010.205971,544226.9301
P001568,HL01568,POL200003,9/20/2011,4136.622477,431583.6476
P001570,HL01570,POL200018,2/3/2015,4521.578559,419752.4508
P001573,HL01573,POL200010,5/9/2011,5960.864662,387741.4078
P001577,HL01577,POL200017,5/28/2012,4418.350543,373720.6034
P001579,HL01579,POL200011,6/17/2011,5523.730955,394408.4741
P001587,HL01587,POL200017,11/13/2014,6061.831928,421946.9301
P001592,HL01592,POL200016,6/30/2016,5347.051922,356754.9718
P001599,HL01599,POL200011,10/20/2009,5094.878586,386813.9124
P001602,HL01602,POL200018,6/22/2013,4018.768011,322209.6879
P001603,HL01603,POL200018,9/28/2012,4810.162436,481344.0692
P001608,HL01608,POL200016,9/10/2014,4561.878136,391166.5932
P001609,HL01609,POL200003,6/10/2008,3588.709562,278864.3954
P001610,HL01610,POL200017,6/8/2014,6084.520525,521641.5489
P001612,HL01612,POL200017,10/1/2009,5285.535108,435426.7362
P001618,HL01618,POL200015,4/6/2017,5915.492223,336143.3033
P001619,HL01619,POL200010,7/3/2012,3922.484972,368605.9927
P001623,HL01623,POL200016,12/17/2008,4957.00137,357083.7946
P001625,HL01625,POL200000,5/3/2014,4757.701456,468265.4169
P001626,HL01626,POL200004,1/9/2013,6417.927905,508537.8216
P001628,HL01628,POL200018,8/9/2013,6141.472669,345989.281
P001630,HL01630,POL200016,5/23/2009,6332.708772,534030.1534
P001631,HL01631,POL200015,10/19/2013,4659.431746,247595.0613
P001637,HL01637,POL200018,7/30/2014,5438.450733,255166.1991
P001642,HL01642,POL200000,8/17/2010,5768.572869,301153.8013
P001646,HL01646,POL200018,3/2/2015,6565.853957,517270.7605
P001650,HL01650,POL200018,11/18/2005,4807.498156,347054.4973
P001654,HL01654,POL200010,1/15/2011,5696.90985,514576.0516
P001657,HL01657,POL200015,5/8/2012,3492.058986,376764.8101
P001658,HL01658,POL200008,6/10/2010,5649.297294,459843.5004
P001660,HL01660,POL200009,11/17/2009,3918.815129,442370.0093
P001663,HL01663,POL200017,12/7/2013,7284.377501,417003.482
P001664,HL01664,POL200009,1/14/2012,5784.201528,425839.4508
P001667,HL01667,POL200002,1/30/2012,4244.326407,400709.6283
P001673,HL01673,POL200002,11/16/2017,6462.344148,440794.4642
P001678,HL01678,POL200007,2/16/2013,4703.75493,511330.0294
P001680,HL01680,POL200008,10/3/2009,3648.574411,455075.4038
P001685,HL01685,POL200007,9/30/2012,4459.28764,347496.0681
P001691,HL01691,POL200005,9/4/2012,3188.69889,311800.8282
P001692,HL01692,POL200004,2/15/2011,3927.90935,243295.0724
P001694,HL01694,POL200010,5/15/2013,5567.062291,404892.6072
P001698,HL01698,POL200018,5/8/2012,5192.838888,486519.5664
P001699,HL01699,POL200008,12/4/2012,6567.234585,425418.2776
P001702,HL01702,POL200018,5/20/2011,4948.601469,583881.2395
P001706,HL01706,POL200017,8/16/2016,2820.526711,359944.9096
P001709,HL01709,POL200018,3/24/2011,6891.447523,465239.3918
P001710,HL01710,POL200011,7/21/2004,3204.637114,411225.3453
P001711,HL01711,POL200016,2/1/2014,4781.589049,379538.6402
P001719,HL01719,POL200009,2/5/2014,5351.368503,477119.3329
P001720,HL01720,POL200015,5/10/2010,5449.202642,434099.0697
P001721,HL01721,POL200007,5/10/2014,4487.161986,455047.1954
P001723,HL01723,POL200004,7/17/2011,5423.707755,377510.7501
P001725,HL01725,POL200009,4/11/2015,5496.134324,353722.1517
P001729,HL01729,POL200018,6/25/2010,7824.418365,409180.1383
P001730,HL01730,POL200017,4/10/2014,4315.549821,474774.3793
P001735,HL01735,POL200004,2/28/2014,6177.262179,422099.9545
P001739,HL01739,POL200011,9/20/2014,4817.620442,281405.5416
P001741,HL01741,POL200016,12/11/2017,6316.437169,343669.0835
P001744,HL01744,POL200018,5/13/2010,5167.624092,332087.9272
P001746,HL01746,POL200016,12/19/2008,5346.643893,534212.9498
P001747,HL01747,POL200012,8/24/2010,4977.036669,294966.554
P001755,HL01755,POL200008,10/26/2015,5933.289968,336038.269
P001756,HL01756,POL200009,8/30/2013,4452.949992,153114.9564
P001758,HL01758,POL200018,11/14/2012,5227.018448,418900.8909
P001759,HL01759,POL200017,1/19/2010,4309.869316,317053.1084
P001760,HL01760,POL200018,7/23/2014,4138.631854,283784.3012
P001761,HL01761,POL200017,7/27/2009,6364.408493,327269.6855
P001765,HL01765,POL200015,6/11/2014,4670.097328,425031.7064
P001767,HL01767,POL200006,4/16/2012,6082.101965,414930.7183
P001768,HL01768,POL200018,1/1/2013,5416.289959,441781.4091
P001771,HL01771,POL200009,6/21/2015,6169.397604,370503.083
P001773,HL01773,POL200009,3/30/2011,5202.187805,402595.2268
P001774,HL01774,POL200003,12/22/2014,5848.231679,358179.4221
P001775,HL01775,POL200007,9/27/2013,5301.614829,492758.848
P001777,HL01777,POL200017,7/18/2016,4926.929829,496664.1664
P001778,HL01778,POL200015,1/14/2009,5354.621672,581028.3641
P001783,HL01783,POL200007,6/19/2012,4386.144827,421412.6369
P001784,HL01784,POL200008,6/5/2011,4865.762643,588862.7108
P001787,HL01787,POL200010,2/18/2007,5750.936796,498947.3302
P001789,HL01789,POL200018,6/27/2012,5583.174016,466756.9776
P001791,HL01791,POL200016,2/15/2013,4203.004352,410445.3589
P001792,HL01792,POL200008,12/4/2010,7100.722523,377131.9432
P001802,HL01802,POL200016,11/15/2012,4657.800007,409355.1984
P001805,HL01805,POL200015,1/3/2015,3935.872664,364285.2731
P001808,HL01808,POL200012,4/12/2012,4562.991322,547319.6206
P001810,HL01810,POL200011,4/9/2014,4965.252176,308174.7426
P001814,HL01814,POL200009,10/23/2013,6208.78977,369975.8465
P001815,HL01815,POL200011,6/2/2011,4483.393347,352568.4875
P001819,HL01819,POL200010,9/12/2013,6616.799206,342598.6379
P001823,HL01823,POL200016,7/15/2015,6635.324128,493533.9877
P001824,HL01824,POL200018,7/27/2012,6031.102407,467217.3133
P001826,HL01826,POL200017,5/2/2014,5083.594964,440152.2562
P001830,HL01830,POL200002,12/19/2015,5094.465388,350644.5093
P001831,HL01831,POL200017,1/17/2011,4187.330282,391481.2074
P001832,HL01832,POL200015,7/22/2010,5096.101282,406975.4176
P001837,HL01837,POL200018,8/6/2009,5191.375626,506034.4262
P001839,HL01839,POL200004,11/28/2012,6709.366543,474034.2073
P001840,HL01840,POL200017,11/20/2017,5358.664338,270598.4737
P001841,HL01841,POL200017,5/7/2016,5392.945688,319013.6092
P001842,HL01842,POL200015,7/3/2010,5504.754823,501053.9002
P001843,HL01843,POL200018,11/20/2009,6276.932702,416584.7548
P001844,HL01844,POL200015,2/21/2012,5143.226882,386950.8743
P001847,HL01847,POL200015,3/10/2013,4172.889035,385131.1125
P001848,HL01848,POL200011,3/7/2011,5022.745657,344100.8493
P001850,HL01850,POL200004,9/1/2013,6062.452188,487976.6131
P001851,HL01851,POL200017,7/6/2013,4948.756583,448209.4062
P001853,HL01853,POL200016,7/30/2013,3627.178813,398608.8346
P001854,HL01854,POL200015,3/9/2016,4229.658998,343827.7997
P001855,HL01855,POL200016,11/18/2012,4933.73739,389930.6521
P001861,HL01861,POL200016,9/20/2009,6275.758904,446458.8825
P001863,HL01863,POL200006,5/24/2011,3482.157575,290229.5558
P001867,HL01867,POL200016,12/29/2016,4973.505902,423615.2128
P001876,HL01876,POL200016,10/20/2013,5555.771518,232302.2848
P001879,HL01879,POL200016,3/12/2014,6222.526502,387349.6614
P001887,HL01887,POL200017,10/24/2012,7302.500276,428619.4732
P001896,HL01896,POL200017,12/9/2012,5218.646343,385869.1257
P001898,HL01898,POL200015,2/18/2012,5229.411829,519671.926
P001902,HL01902,POL200018,5/6/2011,5741.379623,247343.2289
P001903,HL01903,POL200018,3/25/2008,4777.160937,413885.124
P001907,HL01907,POL200015,8/11/2007,6280.804488,341327.4723
P001911,HL01911,POL200016,6/24/2015,6048.576048,284376.9275
P001914,HL01914,POL200018,11/7/2014,4034.084402,385406.1729
P001919,HL01919,POL200015,4/22/2012,4202.375641,330906.7355
P001920,HL01920,POL200002,7/4/2014,5093.958287,489362.3243
P001921,HL01921,POL200006,1/6/2012,3554.401919,344673.9302
P001922,HL01922,POL200016,5/1/2014,5137.58651,456603.7118
P001925,HL01925,POL200012,8/24/2014,5083.718392,340923.9794
P001927,HL01927,POL200009,5/31/2011,5600.194766,330994.0333
P001928,HL01928,POL200018,9/6/2011,6137.965691,462693.6454
P001930,HL01930,POL200018,3/14/2005,6352.707072,285828.0438
P001931,HL01931,POL200016,3/25/2006,6004.49654,425182.5777
P001935,HL01935,POL200015,3/27/2012,4969.586468,174740.9032
P001936,HL01936,POL200017,6/3/2010,6159.171109,346976.4829
P001939,HL01939,POL200007,10/17/2014,4425.710422,507399.1761
P001943,HL01943,POL200001,6/26/2011,5498.923768,365544.7324
P001944,HL01944,POL200008,7/11/2011,4804.984203,461905.6232
P001945,HL01945,POL200009,8/28/2013,5193.759264,469245.0648
P001951,HL01951,POL200009,3/31/2011,4657.899389,409509.8152
P001952,HL01952,POL200017,7/3/2010,6219.174408,386795.2194
P001957,HL01957,POL200008,8/9/2013,6418.463014,412743.0852
P001958,HL01958,POL200009,8/7/2013,7021.149364,382894.2686
P001960,HL01960,POL200000,7/11/2021,5036.704363,498325.6276
P001961,HL01961,POL200010,8/27/2012,6126.652281,561147.0978
P001962,HL01962,POL200006,10/10/2009,5086.433176,374512.8408
P001968,HL01968,POL200016,2/24/2011,4819.065735,397674.8756
P001969,HL01969,POL200004,11/13/2008,5145.860748,470975.7124
